subject activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAcc-meanFreq()-X fBodyAcc-meanFreq()-Y fBodyAcc-meanFreq()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyAccJerk-meanFreq()-X fBodyAccJerk-meanFreq()-Y fBodyAccJerk-meanFreq()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyGyro-meanFreq()-X fBodyGyro-meanFreq()-Y fBodyGyro-meanFreq()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyAccMag-meanFreq() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyAccJerkMag-meanFreq() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroMag-meanFreq() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std() fBodyBodyGyroJerkMag-meanFreq()
23 SITTING 0.273022027705882 -0.0167149877588235 -0.108276953647059 -0.982538790441176 -0.937778154117647 -0.911633956352941 0.898699161764706 0.130949757205882 0.084608068275 -0.973720161470588 -0.963073239411765 -0.931651789705882 0.0807172076176471 0.0140209799063971 -1.6921278382353e-05 -0.985176988235294 -0.978521484117647 -0.976522224264706 -0.0433296816132353 -0.0724861106911765 0.0723100673823529 -0.980352834411765 -0.950016163235294 -0.957081539558824 -0.0965269556323529 -0.0413819689544118 -0.0510608472014706 -0.986713138823529 -0.980716086029412 -0.988301107794118 -0.945393474852941 -0.927014645735294 -0.945393474852941 -0.927014645735294 -0.982734596029412 -0.974598613529412 -0.932992535588235 -0.935982780147059 -0.986347034705882 -0.979318646617647 -0.982008163235294 -0.955271823970588 -0.944819395147059 -0.982983428382353 -0.934007836323529 -0.903099132588235 0.0383922478591176 0.138366142997059 0.0880975863823529 -0.985186362647059 -0.978525815 -0.973387881176471 -0.986555422794118 -0.980137640735294 -0.978251148382353 0.269829110367647 -0.0381339802102941 0.0340013429382353 -0.977092841470588 -0.959238465294118 -0.963091704411765 -0.981530953676471 -0.945956037205882 -0.959420908823529 0.0792146630382353 -0.0668059358897059 0.138180126488235 -0.944499250588235 -0.930110898235294 0.170472539301471 -0.975001145882353 -0.9731086425 0.196502237718824 -0.951815781617647 -0.937497156176471 0.126516808657353 -0.980779513529412 -0.978601456470588 0.0639149752544118
24 SITTING 0.273475690147059 -0.0131255097938235 -0.103041061426471 -0.990593766617647 -0.956255962058824 -0.957056111470588 0.919637604411765 0.182254651955882 0.109559621020588 -0.989660149852941 -0.971692544705882 -0.963406795735294 0.0763318528529412 0.00476702575745588 -0.00113300171426471 -0.988564382205882 -0.979573678088235 -0.984662946764706 -0.0356229619955882 -0.0750132697044118 0.0800440230882353 -0.988111648676471 -0.977954005147059 -0.971277654117647 -0.0951782658382353 -0.040616936 -0.051596655125 -0.991442007794118 -0.989780810588235 -0.989850160294118 -0.968979156470588 -0.963779683235294 -0.968979156470588 -0.963779683235294 -0.985555822352941 -0.985418456176471 -0.964633252352941 -0.969257162647059 -0.991306424705882 -0.990724530735294 -0.989529506764706 -0.962773200147059 -0.966991781176471 -0.991100005441176 -0.954998005147059 -0.954402697794118 -0.0165992981941176 0.00154835032647059 0.0972629587797059 -0.988857403235294 -0.979228238382353 -0.981971300147059 -0.9892888075 -0.981550132794118 -0.986008449264706 0.187752123742647 -0.0884463992352941 -0.00446178350882353 -0.985676523823529 -0.981200181176471 -0.974686891029412 -0.988891551764706 -0.976252427794118 -0.972851787647059 0.0410327203470588 -0.281538204205882 -0.0466430854957353 -0.968905031470588 -0.965852262058824 0.0943831689514706 -0.984469962941177 -0.98561372 0.353544370380882 -0.977973720735294 -0.969105899117647 -0.103804539543971 -0.990854751176471 -0.990933058235294 0.212296511463971
25 SITTING 0.266397873846154 -0.0254604365261538 -0.103045368123077 -0.985080360923077 -0.941571394 -0.955421110769231 0.828086988307692 0.224097978338462 0.180033510600462 -0.976216692307692 -0.970444879846154 -0.961551013538462 0.0763233834527692 0.00965848062461538 0.000443066143230769 -0.991323975692308 -0.981567080153846 -0.987337678461538 -0.0358038130769231 -0.0729376717846154 0.0816878072769231 -0.984429393692308 -0.979965872769231 -0.966707402615385 -0.0971975670923077 -0.0384520951753846 -0.0521731502923077 -0.991041479230769 -0.990799093538462 -0.990807193230769 -0.958297966153846 -0.944732283384615 -0.958297966153846 -0.944732283384615 -0.988610547076923 -0.986648763230769 -0.959981571076923 -0.962228979692308 -0.992173176153846 -0.990798942 -0.987291832 -0.958216914246154 -0.969332362307692 -0.984527108153846 -0.937849635692308 -0.951494112461538 -0.0407253851369231 0.128564291147692 0.114586524927231 -0.991405696153846 -0.981725127846154 -0.985005084615385 -0.992017306307692 -0.982820042153846 -0.988315278307692 0.173357496707692 -0.0369710607126154 0.0661207080769231 -0.983911978461538 -0.982690056461539 -0.972864760461538 -0.984897607384615 -0.978638063076923 -0.968128187846154 0.130378576072308 -0.293979917430769 0.0392377051807692 -0.960496408769231 -0.946044148461539 0.194478027550769 -0.986379279384615 -0.985848509076923 0.292727242046154 -0.974836668923077 -0.961441299846154 -0.0932074540523077 -0.990781983846154 -0.991164518769231 0.254754087723077
26 SITTING 0.256312360629487 -0.0120462785289744 -0.100643279002564 -0.972974564230769 -0.953168894871795 -0.956934712692308 0.747095063333333 0.238991163820513 0.323356595 -0.951015680641026 -0.962097115384615 -0.953192749358974 0.0821430063 0.0163291589357692 -0.00474194609525641 -0.99118885474359 -0.985221981282051 -0.989239542307692 -0.036255426374359 -0.0796508643833333 0.0882661539615385 -0.990115592564103 -0.973286033076923 -0.963108111153846 -0.0952930076025641 -0.0407770182589744 -0.0521374496625385 -0.995071681666667 -0.992448992179487 -0.991233493333333 -0.956299288461538 -0.93658260974359 -0.956299288461538 -0.93658260974359 -0.990307775897436 -0.988366546538462 -0.947014400128205 -0.961646092435897 -0.993925203974359 -0.993039557307692 -0.975757749871795 -0.962513182179487 -0.971475597435897 -0.971938861025641 -0.951176981538462 -0.952560354102564 -0.143180747047436 0.112576986192308 0.0785057691507564 -0.990908876923077 -0.984914851410256 -0.987125954230769 -0.992387211025641 -0.986777396538462 -0.990018979487179 0.172377420115385 0.0508764845512821 0.0585321885560256 -0.988874485512821 -0.981209407307692 -0.967028641666667 -0.990512965641026 -0.969482198076923 -0.965253766923077 0.112362530819231 -0.375765948576923 0.0365219305038462 -0.952295282435897 -0.938346533846154 0.0919910368846154 -0.988117893846154 -0.987599827948718 0.335298813444872 -0.973873194102564 -0.960715151025641 -0.174195520833333 -0.993152549487179 -0.993092948846154 0.29568074624359
27 SITTING 0.280249184571429 -0.0178501805571429 -0.108826335871429 -0.990345138428571 -0.979247269 -0.976109341428571 0.801587781142857 0.220191918085714 0.290134109185714 -0.986410762428571 -0.989920419857143 -0.979893538857143 0.0745692168857143 0.0110051937848571 0.00176888464042857 -0.99024764 -0.984747153142857 -0.988818663571429 -0.0376860928142857 -0.0813068970928571 0.0893275773585714 -0.988136940428571 -0.981144222714286 -0.972519964 -0.0948751593571429 -0.0387874240714286 -0.0536261303142857 -0.993475520714286 -0.991974668714286 -0.991767972285714 -0.983359360428571 -0.980207295428571 -0.983359360428571 -0.980207295428571 -0.989250385285714 -0.988917278285714 -0.961100182142857 -0.966870504142857 -0.993835381285714 -0.991940041571429 -0.990303191571429 -0.980325665571429 -0.981399383285714 -0.990494586142857 -0.979132718571429 -0.974309536428571 -0.0575897818257143 0.142762244517429 0.125767990074286 -0.990314154285714 -0.984824602428571 -0.986953480714286 -0.991071860428571 -0.985849439571429 -0.989255218142857 0.195895880118571 -0.00390753934428571 0.0472052692828571 -0.986772664428571 -0.983661716571429 -0.974634144571429 -0.988658272857143 -0.979907667428571 -0.974372509714286 0.028238978491 -0.163266973038571 0.01687982576 -0.983311415 -0.980974830571429 0.207763904837143 -0.988393840714286 -0.988390341428571 0.36848014551 -0.977128847285714 -0.966422222428571 -0.0248599020568571 -0.992199315428571 -0.991831292714286 0.226848722048571
28 SITTING 0.280558264444444 -0.0182072454175 -0.113756844125 -0.983217305833333 -0.940199172916667 -0.939985822222222 0.862851255277778 -0.122451450027778 0.0989742473722222 -0.987590342222222 -0.970131794305556 -0.960588098472222 0.0762665055972222 0.0103353721295833 0.000849534864861111 -0.976992769166667 -0.9635612175 -0.976157155694444 -0.0281191911972222 -0.0665463181111111 0.0687791497083333 -0.976080027361111 -0.956951961527778 -0.954892434583333 -0.0946791779722222 -0.0404908878013889 -0.0536748120222222 -0.980240632083333 -0.980886268194444 -0.972164196666667 -0.956604583472222 -0.950175847916667 -0.956604583472222 -0.950175847916667 -0.973680300833333 -0.971190032361111 -0.948319181805556 -0.94694623125 -0.980777787361111 -0.978089320416667 -0.980323842083333 -0.94608734875 -0.954194958611111 -0.984687296805556 -0.940376790138889 -0.936720097222222 -0.0327769079375 -0.0152885135638889 -0.00701598694583333 -0.97758598625 -0.964425990555556 -0.972936038472222 -0.978446319444444 -0.965204315138889 -0.9779814075 0.146773842944444 -0.21203879565 -0.0984009917527778 -0.970559189722222 -0.963539057222222 -0.953078247222222 -0.977907425555556 -0.95395717625 -0.959764896666667 0.00494311870722222 -0.323375180444444 -0.0570743738698611 -0.955144574722222 -0.954770269722222 0.0299792988315278 -0.969971177222222 -0.971823520416667 0.237293144611111 -0.958657577361111 -0.948778798611111 -0.148818207079167 -0.978999061805556 -0.97822085125 0.00504435109583333
29 SITTING 0.283589617666667 -0.0172764515416667 -0.110484883533333 -0.9874060185 -0.974735516 -0.968838014666667 0.847464626 0.177997344566667 0.295995119 -0.977196285833333 -0.9840330605 -0.967127172 0.072774195135 0.0128615004633333 0.009822537152 -0.993625968666667 -0.9850261885 -0.990464447666667 -0.0382378681333333 -0.0768875575466667 0.0712924700833333 -0.989864873333333 -0.987183351666667 -0.966618578833333 -0.0959539613833333 -0.03934895835 -0.0498483567116667 -0.993579902333333 -0.995470432666667 -0.993362520833333 -0.978841134333333 -0.971242379333333 -0.978841134333333 -0.971242379333333 -0.991192869666667 -0.991114758166667 -0.956860153166667 -0.967095715833333 -0.995616692666667 -0.995131361333333 -0.989539819666667 -0.978162254 -0.976628709833333 -0.9867546005 -0.973796445666667 -0.966425634166667 -0.0505004886766667 0.104504563155 0.1991289157 -0.993531181666667 -0.984844768333333 -0.9887694495 -0.994330240666667 -0.986407159833333 -0.990734400666667 0.266513747843333 0.039635649293 0.125280450786667 -0.988088429166667 -0.989654087333333 -0.970018045833333 -0.990416108 -0.985859858 -0.9684781455 0.0687406516466667 -0.179454537958333 -0.0241991734983333 -0.977268697333333 -0.972191371 0.2387858022 -0.9906782375 -0.990383079833333 0.343762534466667 -0.977461943333333 -0.9663099805 -0.0717394110566667 -0.995260711666667 -0.994974984833333 0.2934058742825
30 SITTING 0.268868926379032 -0.00905510235645161 -0.0992303034564516 -0.981504456612903 -0.938397848709677 -0.952732777580645 0.790218331774194 0.131390187173258 0.353756734032258 -0.975096656451613 -0.960455482741935 -0.959346443709677 0.0741740307596774 0.014923416255 -0.000874465490483871 -0.985874021290323 -0.978621120322581 -0.987079501290323 -0.0335349534306452 -0.0756523545451613 0.0718117077419355 -0.984986514032258 -0.973478521451613 -0.949888577903226 -0.0968235602096774 -0.039359566503871 -0.0500505426774194 -0.992850302580645 -0.990628416290323 -0.984824547258065 -0.956827192096774 -0.944047885483871 -0.956827192096774 -0.944047885483871 -0.985905910806452 -0.982837052419355 -0.952174913225806 -0.95414199983871 -0.991943709677419 -0.988949063870968 -0.982321861129032 -0.953863382741935 -0.967488899677419 -0.981363417258065 -0.934842305 -0.948528098225806 -0.123210894751613 0.00878611291612904 0.0948764703548387 -0.985708891129032 -0.978579597741935 -0.984703531774194 -0.987391243387097 -0.980264713548387 -0.988090483709677 0.129122660693548 -0.132347143809677 -0.0193718200516129 -0.983230052419355 -0.97917973016129 -0.955966794354839 -0.985557989677419 -0.970725581290323 -0.952630553387097 -0.00873705311290323 -0.315656082903226 -0.0604038105774194 -0.959965422903226 -0.945065921774194 0.0728875038967742 -0.982452810967742 -0.982307395967742 0.3142804045 -0.96912139 -0.953049771774194 -0.139456454032258 -0.989382272903226 -0.988827476935484 0.213764184470968
1 STANDING 0.276240913584906 -0.0115217267741509 -0.107641604396226 -0.993598983207547 -0.952138598113208 -0.971335470754717 0.938574063396226 -0.257428778698113 0.0243117870207547 -0.98953679490566 -0.961842479245283 -0.966174784528302 0.0770133942830189 -0.0032858151490566 -0.00759057911879245 -0.994286238490566 -0.985007531886792 -0.992094464528302 -0.0262014843469811 -0.0720804092641509 0.0860462569811321 -0.987303004150943 -0.988067369622642 -0.980301913396226 -0.0998806676226415 -0.0431786601132075 -0.0488358657339623 -0.992825071320755 -0.995142549811321 -0.991995349056604 -0.975029867169811 -0.964062475283019 -0.975029867169811 -0.964062475283019 -0.991975621320755 -0.992460452641509 -0.973187578679245 -0.979878246226415 -0.994974284150943 -0.994604654339623 -0.993372512641509 -0.961579626981132 -0.979900206415094 -0.993760837358491 -0.95013674490566 -0.968783348113208 0.0806869285126415 0.115595943511321 0.237589995056604 -0.994333130754717 -0.984985565849057 -0.990692990566038 -0.994758677924528 -0.986168986603774 -0.992048731886792 0.30324794109434 0.0100175268528302 0.121830130654717 -0.986250029811321 -0.989040963773585 -0.980093677358491 -0.987676949245283 -0.987593593584906 -0.982154157924528 -0.110726295471698 -0.0399480594018868 0.0901561969509434 -0.972529541698113 -0.965002303773585 0.279776928698113 -0.992070619433962 -0.991679077169811 0.394406837358491 -0.98520513490566 -0.979778395849057 -0.0287375102686792 -0.994761471132075 -0.994455398113208 0.330312177849057
2 STANDING 0.277911472222222 -0.0184208270166667 -0.105908536055556 -0.987271889259259 -0.957304989259259 -0.949741851296296 0.896928566851852 -0.370062696851852 0.129747161222222 -0.986685818703704 -0.97419442037037 -0.945927078703704 0.0747588597592593 0.0103291774794444 -0.00837158846722222 -0.981085715555556 -0.97105943962963 -0.982841446481482 -0.0238623875712963 -0.0820396577592593 0.0878351695481481 -0.972998629814815 -0.971441996481481 -0.964856701851852 -0.105562157888889 -0.042241953537037 -0.0546539479425926 -0.979324000740741 -0.983447258518519 -0.973610118333333 -0.965875181296296 -0.957874965 -0.965875181296296 -0.957874965 -0.980489077407407 -0.976675280185185 -0.963466341851852 -0.95394338037037 -0.983951904259259 -0.977204427777778 -0.983946739814815 -0.959871697407407 -0.962471195740741 -0.989056469814815 -0.957908842222222 -0.946433583518518 0.108519182924074 0.0623378066683333 0.104462499601852 -0.980973241666667 -0.970851337962963 -0.979775152037037 -0.983007923703704 -0.973520241111111 -0.984599905185185 0.331449281481482 -0.0569368291814815 0.0396498183462963 -0.967037112037037 -0.972576152962963 -0.960627696111111 -0.97498812462963 -0.97103605037037 -0.969754295740741 -0.107416045074074 -0.171160370096296 0.000226810610740739 -0.964052166481482 -0.960519381481482 0.119649963903704 -0.977065295555556 -0.97516046 0.304871865218519 -0.961775904814815 -0.956788725740741 -0.0661266045796296 -0.977849827407407 -0.977754298148148 0.160662823925926
3 STANDING 0.280262823934426 -0.0118981283754098 -0.10473001845282 -0.967843022459016 -0.873762921639344 -0.911026749180328 0.933266305901639 -0.28937379757377 0.0315107189836066 -0.979475809344262 -0.938843466885246 -0.928929466393443 0.0734851749162295 -0.00343092270163934 -0.01258119121 -0.96114303147541 -0.940653623770492 -0.975110351147541 -0.0248395193065574 -0.0736831172360656 0.0842562470983607 -0.903936663114754 -0.934328430163934 -0.917191493278689 -0.0986771680983607 -0.0419011865245902 -0.0482298328 -0.943491550819672 -0.97294429557377 -0.962578468360656 -0.923455043770492 -0.906320437377049 -0.923455043770492 -0.906320437377049 -0.960741872459016 -0.952692873770492 -0.894468583934426 -0.891875512131148 -0.964973195409836 -0.963949496065574 -0.962546873606557 -0.89302191852459 -0.938082174754098 -0.970413588032787 -0.87191123557377 -0.904796458360656 -0.101323914555738 -0.12468532652459 0.0140839420655738 -0.961816923442623 -0.942441052786885 -0.971702633278689 -0.964149532131148 -0.943022979180328 -0.977120963770492 0.0758113353416393 -0.255547085909836 -0.125641721819672 -0.905515415081967 -0.944533766393443 -0.92388870557377 -0.90522697852459 -0.929377432622951 -0.922787173934426 -0.293255561916393 -0.311752298009836 -0.244201416313443 -0.917909977868852 -0.914387645901639 0.00468848340967213 -0.952155576229508 -0.952570093114754 0.137823880568852 -0.923250527868852 -0.891574731147541 -0.31002292222623 -0.966236506721311 -0.963382969508197 -0.0131371576639344
4 STANDING 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 0.95619779125 -0.0759009061071429 0.166893825946429 -0.972908355892857 -0.917613464821429 -0.899404775267857 0.0721328379857143 -0.00653015693773214 -0.0211889890567857 -0.972586541964286 -0.938354677857143 -0.973054201071429 -0.0306449342357143 -0.061824850625 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429 -0.103057894142857 -0.0461257201357143 -0.0490753497867857 -0.949633878571429 -0.976065174642857 -0.957982019464286 -0.906478051785714 -0.890976683392857 -0.906478051785714 -0.890976683392857 -0.963370738392857 -0.958159482142857 -0.900982100535714 -0.885144317678571 -0.967614073928571 -0.964282784285714 -0.973497549642857 -0.889549205 -0.93164342125 -0.978737637678571 -0.857380281803571 -0.887554317678571 0.0620999958378571 -0.0669875048642857 -0.0377822772491071 -0.972310894285714 -0.937624242142857 -0.968648411607143 -0.975706723571429 -0.944075308928571 -0.976229505535714 0.2722139805 -0.126450632983929 0.0711056632839286 -0.905464161964286 -0.955992945178571 -0.915280955357143 -0.912464793928571 -0.945825840178571 -0.91665163125 -0.2748096406875 -0.364372374642857 -0.223109154546429 -0.917614014821429 -0.895340042142857 -0.102971757742857 -0.956139283571429 -0.96003249875 0.201262207319643 -0.914209165714286 -0.887194404285714 -0.286128312085714 -0.964471139464286 -0.9664302175 0.0609850024464286
5 STANDING 0.281017769107143 -0.00456653022375 -0.112129286875 -0.972436678214286 -0.856045163303571 -0.881356720357143 0.955446511964286 -0.0277301649357143 0.142856915446429 -0.974686178392857 -0.919508312517857 -0.928810580178571 0.074244851625 -0.0116805581982143 -0.00923588691410714 -0.966651138392857 -0.931503698392857 -0.965991586964286 -0.02893980283875 -0.07009763125 0.0875850667339286 -0.910645155 -0.940668936785714 -0.913148740178571 -0.0915045065714286 -0.0393756298821429 -0.0433715802696429 -0.944001855892857 -0.968009264464286 -0.9501175775 -0.909943036607143 -0.878398635892857 -0.909943036607143 -0.878398635892857 -0.958980017142857 -0.946890821964286 -0.907338733928571 -0.878321768571429 -0.96246154375 -0.956004883035714 -0.968879212321429 -0.88031460125 -0.920121382142857 -0.974260811071429 -0.853993390596429 -0.872374510714286 -0.00968389439642857 -0.0119625129946429 -0.0162236044892857 -0.967411348571429 -0.931762491428571 -0.961258060714286 -0.968978621964286 -0.936330493214286 -0.969463482678571 0.143453623451786 -0.158867077556607 -0.0448272428392857 -0.910849480178571 -0.947555436785714 -0.914891372678571 -0.912689888392857 -0.937783435357143 -0.921116923571429 -0.185933177551786 -0.176403108430357 -0.109138464969643 -0.900213746428571 -0.886632580357143 -0.01464267090125 -0.945676329464286 -0.947634330892857 0.1415002421375 -0.91498690125 -0.878768574464286 -0.1609200035 -0.959175697678571 -0.955035600535714 -0.0277678819982143
